origin_re,origin_bank_id,origin_id,dest_re,dest_bank_id,dest_id,total_amount,transaction_date
PEER_1,101,3088335398280,PEER_3,301,6201192262831,50.54,2020-06-15
PEER_1,101,3088335398280,PEER_3,301,6201192262831,50.54,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,47.42,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,47.42,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,47.42,2020-06-15
PEER_3,301,6079331489895,PEER_4,401,4045110124586,46.5,2020-06-15
PEER_3,301,6079331489895,PEER_4,401,4045110124586,46.5,2020-06-15
PEER_3,301,6079331489895,PEER_4,401,4045110124586,46.5,2020-06-15
PEER_1,101,3140832978608,PEER_3,301,5484191595064,44.5,2020-06-15
PEER_1,101,3140832978608,PEER_3,301,5484191595064,44.5,2020-06-15
PEER_1,101,3140832978608,PEER_3,301,5484191595064,44.5,2020-06-15
PEER_3,301,6201192262831,PEER_4,401,1101592487513,36.46,2020-06-15
PEER_3,301,6201192262831,PEER_4,401,1101592487513,36.46,2020-06-15
PEER_3,301,6201192262831,PEER_4,401,1101592487513,36.46,2020-06-15
PEER_3,301,5423616027219,PEER_4,401,4463490455502,34.62,2020-06-15
PEER_3,301,5423616027219,PEER_4,401,4463490455502,34.62,2020-06-15
PEER_3,301,5423616027219,PEER_4,401,4463490455502,34.62,2020-06-15
PEER_1,101,2708918367993,PEER_3,301,6219560747099,21.22,2020-06-15
PEER_1,101,2708918367993,PEER_3,301,6219560747099,21.22,2020-06-15
PEER_1,101,2708918367993,PEER_3,301,6219560747099,21.22,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,20.49,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,20.49,2020-06-15
PEER_2,201,4999033663403,PEER_3,301,4709973319837,20.49,2020-06-15
PEER_3,301,8220998657042,PEER_3,301,6201192262831,18.82,2020-06-15
PEER_3,301,8220998657042,PEER_3,301,6201192262831,18.82,2020-06-15
PEER_3,301,4709973319837,PEER_2,201,4999033663403,18.32,2020-06-15
PEER_3,301,4709973319837,PEER_2,201,4999033663403,18.32,2020-06-15
PEER_3,301,4709973319837,PEER_2,201,4999033663403,18.32,2020-06-15
PEER_3,301,6617599323195,PEER_3,301,6219560747099,7.79,2020-06-15
PEER_3,301,6617599323195,PEER_3,301,6219560747099,7.79,2020-06-15
PEER_3,301,5423616027219,PEER_4,401,2141776163545,7465.68,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,7465.68,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,7465.68,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,6216.77,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,6216.77,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,6216.77,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,3054.18,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,3054.18,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,3054.18,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,2997.94,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,2997.94,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,2997.94,2020-06-12
PEER_3,301,4196273119005,PEER_3,301,5539089770856,2974.74,2020-06-12
PEER_3,301,4196273119005,PEER_3,301,5539089770856,2974.74,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,2152.68,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,2152.68,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,2152.68,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,2143.21,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,2143.21,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,2143.21,2020-06-12
PEER_3,301,6617599323195,PEER_3,301,6219560747099,1904.6,2020-06-12
PEER_3,301,6617599323195,PEER_3,301,6219560747099,1904.6,2020-06-12
PEER_3,301,3619698551516,PEER_3,301,6079331489895,1737.6,2020-06-12
PEER_3,301,3619698551516,PEER_3,301,6079331489895,1737.6,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,1719.1,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,1719.1,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,1626.16,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,1626.16,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,3843979778550,1626.16,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,1621.28,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,1621.28,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,1621.28,2020-06-12
PEER_3,301,6963238857152,PEER_3,301,5620025452784,1575.32,2020-06-12
PEER_3,301,6963238857152,PEER_3,301,5620025452784,1575.32,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,1536.62,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,1536.62,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,1536.62,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1505.37,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1505.37,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1505.37,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1482.67,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1482.67,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,1482.67,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,1313.8,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,1313.8,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,1313.8,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,1290.46,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,1290.46,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,1290.46,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1287.71,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1287.71,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1287.71,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,1054.0,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,1054.0,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,1054.0,2020-06-12
PEER_1,101,2708918367993,PEER_3,301,6219560747099,1052.85,2020-06-12
PEER_1,101,2708918367993,PEER_3,301,6219560747099,1052.85,2020-06-12
PEER_1,101,2708918367993,PEER_3,301,6219560747099,1052.85,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,947.64,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,947.64,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,917.02,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,917.02,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,917.02,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,822.58,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,822.58,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,822.58,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,776.18,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,776.18,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,776.18,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,5593516103834,600.27,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,5593516103834,600.27,2020-06-12
PEER_3,301,4196273119005,PEER_3,301,5539089770856,587.34,2020-06-12
PEER_3,301,4196273119005,PEER_3,301,5539089770856,587.34,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,567.57,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,567.57,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,567.57,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,552.9,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,552.9,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,552.9,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,537.64,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,537.64,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,537.64,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,537.11,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,537.11,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,537.11,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,5593516103834,525.96,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,5593516103834,525.96,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,511.31,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,511.31,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,511.31,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,494.11,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,494.11,2020-06-12
PEER_3,301,6079331489895,PEER_1,101,1752556853597,494.11,2020-06-12
PEER_1,101,8239534217422,PEER_3,301,5620025452784,488.98,2020-06-12
PEER_1,101,8239534217422,PEER_3,301,5620025452784,488.98,2020-06-12
PEER_1,101,8239534217422,PEER_3,301,5620025452784,488.98,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,477.18,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,477.18,2020-06-12
PEER_1,101,1312614446035,PEER_3,301,4709973319837,477.18,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,473.08,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,473.08,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,473.08,2020-06-12
PEER_1,101,3090662411010,PEER_3,301,5242691558895,439.33,2020-06-12
PEER_1,101,3090662411010,PEER_3,301,5242691558895,439.33,2020-06-12
PEER_1,101,3090662411010,PEER_3,301,5242691558895,439.33,2020-06-12
PEER_4,401,6788722640011,PEER_3,301,6219560747099,433.06,2020-06-12
PEER_4,401,6788722640011,PEER_3,301,6219560747099,433.06,2020-06-12
PEER_4,401,6788722640011,PEER_3,301,6219560747099,433.06,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,421.36,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,421.36,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,421.36,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,404.23,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,404.23,2020-06-12
PEER_1,101,1752556853597,PEER_3,301,6079331489895,404.23,2020-06-12
PEER_4,401,3097846673895,PEER_3,301,5539089770856,395.76,2020-06-12
PEER_4,401,3097846673895,PEER_3,301,5539089770856,395.76,2020-06-12
PEER_4,401,3097846673895,PEER_3,301,5539089770856,395.76,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,349.88,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,349.88,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,349.88,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,339.05,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,339.05,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,339.05,2020-06-12
PEER_1,101,7431097124561,PEER_3,301,5484191595064,338.25,2020-06-12
PEER_1,101,7431097124561,PEER_3,301,5484191595064,338.25,2020-06-12
PEER_1,101,7431097124561,PEER_3,301,5484191595064,338.25,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,6075746232416,336.63,2020-06-12
PEER_3,301,6201192262831,PEER_3,301,6075746232416,336.63,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,324.67,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,324.67,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,300.53,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,300.53,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,300.53,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,279.41,2020-06-12
PEER_3,301,6075746232416,PEER_3,301,6219560747099,279.41,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,262.52,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,262.52,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,262.52,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,258.71,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,258.71,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,258.71,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,253.25,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,253.25,2020-06-12
PEER_3,301,4709973319837,PEER_4,401,6277398912897,253.25,2020-06-12
PEER_2,201,4510158471395,PEER_3,301,6008788727765,250.05,2020-06-12
PEER_2,201,4510158471395,PEER_3,301,6008788727765,250.05,2020-06-12
PEER_2,201,4510158471395,PEER_3,301,6008788727765,250.05,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,237.4,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,237.4,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,4463490455502,237.4,2020-06-12
PEER_3,301,6008788727765,PEER_2,201,4510158471395,227.43,2020-06-12
PEER_3,301,6008788727765,PEER_2,201,4510158471395,227.43,2020-06-12
PEER_3,301,6008788727765,PEER_2,201,4510158471395,227.43,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,216.19,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,216.19,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,216.19,2020-06-12
PEER_3,301,8220998657042,PEER_3,301,6201192262831,186.39,2020-06-12
PEER_3,301,8220998657042,PEER_3,301,6201192262831,186.39,2020-06-12
PEER_2,201,2986493604499,PEER_3,301,5242691558895,185.37,2020-06-12
PEER_2,201,2986493604499,PEER_3,301,5242691558895,185.37,2020-06-12
PEER_2,201,2986493604499,PEER_3,301,5242691558895,185.37,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,185.12,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,185.12,2020-06-12
PEER_2,201,5134402042684,PEER_3,301,5620025452784,171.29,2020-06-12
PEER_2,201,5134402042684,PEER_3,301,5620025452784,171.29,2020-06-12
PEER_2,201,5134402042684,PEER_3,301,5620025452784,171.29,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,167.88,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,167.88,2020-06-12
PEER_1,101,5428551697270,PEER_3,301,6008788727765,167.88,2020-06-12
PEER_3,301,5484191595064,PEER_4,401,2786045809831,154.63,2020-06-12
PEER_3,301,5484191595064,PEER_4,401,2786045809831,154.63,2020-06-12
PEER_3,301,5484191595064,PEER_4,401,2786045809831,154.63,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,150.71,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,150.71,2020-06-12
PEER_4,401,2786045809831,PEER_3,301,5484191595064,150.71,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,6160664015653,150.0,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,6160664015653,150.0,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,6160664015653,150.0,2020-06-12
PEER_3,301,3619698551516,PEER_3,301,6079331489895,144.14,2020-06-12
PEER_3,301,3619698551516,PEER_3,301,6079331489895,144.14,2020-06-12
PEER_3,301,6201192262831,PEER_2,201,3810101653626,142.04,2020-06-12
PEER_3,301,6201192262831,PEER_2,201,3810101653626,142.04,2020-06-12
PEER_3,301,6201192262831,PEER_2,201,3810101653626,142.04,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,1250574643756,141.99,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,1250574643756,141.99,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,1250574643756,141.99,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,139.45,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,139.45,2020-06-12
PEER_1,101,4895844804794,PEER_3,301,6219560747099,139.45,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,133.4,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,133.4,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,3090662411010,133.4,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,132.06,2020-06-12
PEER_3,301,6079331489895,PEER_3,301,3619698551516,132.06,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,109.67,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,109.67,2020-06-12
PEER_2,201,4999033663403,PEER_3,301,4709973319837,109.67,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,101.53,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,101.53,2020-06-12
PEER_1,101,2856186982288,PEER_3,301,5423616027219,101.53,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,93.81,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,93.81,2020-06-12
PEER_1,101,3843979778550,PEER_3,301,6079331489895,93.81,2020-06-12
PEER_3,301,6219560747099,PEER_3,301,6075746232416,86.14,2020-06-12
PEER_3,301,6219560747099,PEER_3,301,6075746232416,86.14,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,85.72,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,85.72,2020-06-12
PEER_3,301,5242691558895,PEER_1,101,4401098134182,85.72,2020-06-12
PEER_3,301,5539089770856,PEER_4,401,3601920612400,76.99,2020-06-12
PEER_3,301,5539089770856,PEER_4,401,3601920612400,76.99,2020-06-12
PEER_3,301,5539089770856,PEER_4,401,3601920612400,76.99,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,76.76,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,76.76,2020-06-12
PEER_3,301,5423616027219,PEER_4,401,2141776163545,76.76,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,47.15,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,47.15,2020-06-12
PEER_3,301,4709973319837,PEER_2,201,4999033663403,47.15,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,46.65,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,46.65,2020-06-12
PEER_3,301,6219560747099,PEER_1,101,5623440629458,46.65,2020-06-12
PEER_3,301,5242691558895,PEER_2,201,2986493604499,42.08,2020-06-12
PEER_3,301,5242691558895,PEER_2,201,2986493604499,42.08,2020-06-12
PEER_3,301,5242691558895,PEER_2,201,2986493604499,42.08,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,36.26,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,36.26,2020-06-12
PEER_4,401,3601920612400,PEER_3,301,5539089770856,36.26,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,32.91,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,32.91,2020-06-12
PEER_4,401,1250574643756,PEER_3,301,5423616027219,32.91,2020-06-12
PEER_1,101,3140832978608,PEER_3,301,5484191595064,31.6,2020-06-12
PEER_1,101,3140832978608,PEER_3,301,5484191595064,31.6,2020-06-12
PEER_1,101,3140832978608,PEER_3,301,5484191595064,31.6,2020-06-12
PEER_3,301,6963238857152,PEER_3,301,5620025452784,23.91,2020-06-12
PEER_3,301,6963238857152,PEER_3,301,5620025452784,23.91,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,18.82,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,18.82,2020-06-12
PEER_3,301,5484191595064,PEER_1,101,3140832978608,18.82,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,8.36,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,8.36,2020-06-12
PEER_1,101,1008027069955,PEER_3,301,6079331489895,8.36,2020-06-12
PEER_3,301,5539089770856,PEER_4,401,3097846673895,16559.09,2020-06-11
PEER_3,301,5539089770856,PEER_4,401,3097846673895,16559.09,2020-06-11
PEER_3,301,5539089770856,PEER_4,401,3097846673895,16559.09,2020-06-11
PEER_4,401,2141776163545,PEER_3,301,5423616027219,11797.49,2020-06-11
PEER_4,401,2141776163545,PEER_3,301,5423616027219,11797.49,2020-06-11
PEER_4,401,2141776163545,PEER_3,301,5423616027219,11797.49,2020-06-11
PEER_1,101,3088335398280,PEER_3,301,6201192262831,5173.59,2020-06-11
PEER_1,101,3088335398280,PEER_3,301,6201192262831,5173.59,2020-06-11
PEER_1,101,3088335398280,PEER_3,301,6201192262831,5173.59,2020-06-11
PEER_3,301,6008788727765,PEER_3,301,5930078472305,4800.31,2020-06-11
PEER_3,301,6008788727765,PEER_3,301,5930078472305,4800.31,2020-06-11
PEER_1,101,3140832978608,PEER_3,301,5484191595064,4653.3,2020-06-11
PEER_1,101,3140832978608,PEER_3,301,5484191595064,4653.3,2020-06-11
PEER_1,101,3140832978608,PEER_3,301,5484191595064,4653.3,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,3162.05,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,3162.05,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,3162.05,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1008027069955,2330.71,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1008027069955,2330.71,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1008027069955,2330.71,2020-06-11
PEER_4,401,3601920612400,PEER_3,301,5539089770856,2254.09,2020-06-11
PEER_4,401,3601920612400,PEER_3,301,5539089770856,2254.09,2020-06-11
PEER_4,401,3601920612400,PEER_3,301,5539089770856,2254.09,2020-06-11
PEER_1,101,3090662411010,PEER_3,301,5242691558895,2206.2,2020-06-11
PEER_1,101,3090662411010,PEER_3,301,5242691558895,2206.2,2020-06-11
PEER_1,101,3090662411010,PEER_3,301,5242691558895,2206.2,2020-06-11
PEER_3,301,3619698551516,PEER_3,301,6079331489895,2026.57,2020-06-11
PEER_3,301,3619698551516,PEER_3,301,6079331489895,2026.57,2020-06-11
PEER_3,301,5539089770856,PEER_4,401,3097846673895,1847.13,2020-06-11
PEER_3,301,5539089770856,PEER_4,401,3097846673895,1847.13,2020-06-11
PEER_3,301,5539089770856,PEER_4,401,3097846673895,1847.13,2020-06-11
PEER_1,101,1008027069955,PEER_3,301,6079331489895,1712.01,2020-06-11
PEER_1,101,1008027069955,PEER_3,301,6079331489895,1712.01,2020-06-11
PEER_1,101,1008027069955,PEER_3,301,6079331489895,1712.01,2020-06-11
PEER_1,101,4401098134182,PEER_3,301,5242691558895,1622.46,2020-06-11
PEER_1,101,4401098134182,PEER_3,301,5242691558895,1622.46,2020-06-11
PEER_1,101,4401098134182,PEER_3,301,5242691558895,1622.46,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1608.26,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1608.26,2020-06-11
PEER_3,301,6079331489895,PEER_1,101,1752556853597,1608.26,2020-06-11
PEER_1,101,8239534217422,PEER_3,301,5620025452784,1359.75,2020-06-11
PEER_1,101,8239534217422,PEER_3,301,5620025452784,1359.75,2020-06-11
PEER_1,101,8239534217422,PEER_3,301,5620025452784,1359.75,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1348.43,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1348.43,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1348.43,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,1296.99,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,1296.99,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,1296.99,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,1236.23,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,1236.23,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,1236.23,2020-06-11
PEER_3,301,4196273119005,PEER_3,301,5539089770856,1186.64,2020-06-11
PEER_3,301,4196273119005,PEER_3,301,5539089770856,1186.64,2020-06-11
PEER_3,301,6219560747099,PEER_3,301,6617599323195,1086.33,2020-06-11
PEER_3,301,6219560747099,PEER_3,301,6617599323195,1086.33,2020-06-11
PEER_2,201,2986493604499,PEER_3,301,5242691558895,1064.55,2020-06-11
PEER_2,201,2986493604499,PEER_3,301,5242691558895,1064.55,2020-06-11
PEER_2,201,2986493604499,PEER_3,301,5242691558895,1064.55,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1039.53,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1039.53,2020-06-11
PEER_3,301,5620025452784,PEER_2,201,5134402042684,1039.53,2020-06-11
PEER_3,301,5539089770856,PEER_3,301,4196273119005,944.61,2020-06-11
PEER_3,301,5539089770856,PEER_3,301,4196273119005,944.61,2020-06-11
PEER_3,301,4709973319837,PEER_4,401,6277398912897,790.5,2020-06-11
PEER_3,301,4709973319837,PEER_4,401,6277398912897,790.5,2020-06-11
PEER_3,301,4709973319837,PEER_4,401,6277398912897,790.5,2020-06-11
PEER_3,301,5620025452784,PEER_1,101,8239534217422,772.68,2020-06-11
PEER_3,301,5620025452784,PEER_1,101,8239534217422,772.68,2020-06-11
PEER_3,301,5620025452784,PEER_1,101,8239534217422,772.68,2020-06-11
PEER_3,301,5242691558895,PEER_1,101,6160664015653,749.13,2020-06-11
PEER_3,301,5242691558895,PEER_1,101,6160664015653,749.13,2020-06-11
PEER_3,301,5242691558895,PEER_1,101,6160664015653,749.13,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,745.38,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,745.38,2020-06-11
PEER_1,101,1752556853597,PEER_3,301,6079331489895,745.38,2020-06-11
PEER_3,301,6201192262831,PEER_3,301,8220998657042,738.76,2020-06-11
PEER_3,301,6201192262831,PEER_3,301,8220998657042,738.76,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,732.66,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,732.66,2020-06-11
PEER_2,201,5134402042684,PEER_3,301,5620025452784,732.66,2020-06-11
PEER_3,301,6079331489895,PEER_4,401,4045110124586,722.4,2020-06-11
PEER_3,301,6079331489895,PEER_4,401,4045110124586,722.4,2020-06-11
PEER_3,301,6079331489895,PEER_4,401,4045110124586,722.4,2020-06-11
